instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,sig_close,std50,vol20,vol100,gate70,vov_cv,vol_hist_pct,cost_pct,width_pct,cost_ratio,ret_gross,ratio2010,gate_ratio,year
AUDUSD,2018-11-07 12:00:00+00:00,2018-11-09 16:00:00+00:00,-1,0.7280399999999999,0.007417174880501123,13,2.076167170252984,0.002337678580078467,0.72925,0.006551784555163077,0.002337678580078467,0.002353932494465587,0.0025467691671099864,0.09904826261988478,0.7301260612297401,0.00010970174837161469,0.014160723650899683,0.0077469027061088745,0.007526876628872738,0.9930949955339268,0.9178996707939612,2018
USDJPY,2018-11-12 08:00:00+00:00,2018-11-14 16:00:00+00:00,-1,113.8715,0.0032492765968657068,14,2.1050246267609043,0.0009799007819426752,114.165,0.39902621058286775,0.0009799007819426752,0.0012639867698662156,0.001498000477586912,0.05310820809145238,0.026376440460947503,6.131476371917837e-05,0.0056098357176769175,0.01092986796849897,0.003310591360584885,0.7752460748037664,0.6541391652432385,2018
USDCAD,2018-11-12 16:00:00+00:00,2018-11-15 16:00:00+00:00,-1,1.32281,0.0046340744324584226,18,2.0744424430186457,0.0018590064172508691,1.32177,0.0042174223871301415,0.0018590064172508691,0.001641906160635873,0.0019966131767582777,0.16866171059272045,0.6071154338367033,9.07873533216823e-05,0.0050236340713094635,0.01807204745269546,0.0047248617857801045,1.132224521607811,0.9310799101652588,2018
AUDNZD,2018-11-14 08:00:00+00:00,2018-11-19 04:00:00+00:00,1,1.062545797984567,0.005138101439405664,18,2.1744238418000084,0.00111517701279781,1.0622305281280808,0.005941481663886225,0.00111517701279781,0.0013380932967232196,0.0013376003629654112,0.36375090790600645,0.17849846782431053,0.000282424569861192,0.009365724567491539,0.030155122310716743,0.005420526009266856,0.8334075176437274,0.8337146457746941,2018
AUDCAD,2018-11-15 04:00:00+00:00,2018-11-16 08:00:00+00:00,-1,0.9634286346000002,0.008286579527828547,7,2.3027815624803436,0.0020557765772711194,0.9623891183000001,0.004399657175076283,0.0020557765772711194,0.002082693558839004,0.0020797492023791365,0.1834228621608695,0.7582865884752678,0.0003117242228693641,0.008241594471135111,0.03782329062187289,0.008598303750697912,0.9870758799566799,0.9884733096276255,2018
AUDCHF,2018-11-15 08:00:00+00:00,2018-11-19 08:00:00+00:00,-1,0.7303451665000001,0.004959883992057968,13,2.3355846258089668,0.001995241608223456,0.7324445106,0.002239887713847314,0.001995241608223456,0.0019675780927784748,0.002148748321504021,0.11965810851164649,0.5386184042824369,0.00040958734164619185,0.005613399228985257,0.0729660095314891,0.00536947133370416,1.0140596785187401,0.9285599380139979,2018
NZDCAD,2018-11-16 20:00:00+00:00,2018-11-22 00:00:00+00:00,-1,0.903161255,0.0023764799343615017,20,2.223735453595787,0.0022852061455767175,0.9056048106,0.005842831428077664,0.0022852061455767175,0.002070509762682516,0.002461419341687212,0.10823498027478742,0.6863393538539811,0.0003312703250783726,0.011121292161962344,0.029787035557918493,0.002707750259439874,1.1036925238237199,0.928409924661717,2018
EURCHF,2018-11-20 16:00:00+00:00,2018-11-29 08:00:00+00:00,1,1.130961894,0.00044577735348543305,41,2.0403475370761113,0.001068458969434295,1.133714904,0.0025003968340172205,0.001068458969434295,0.0010634387805431565,0.0011216874965170602,0.05031646295682003,0.4855476673427992,0.0002646167911716895,0.0033972210221480266,0.07789213284815219,0.0007103941446571225,1.0047207126380837,0.9525460279729919,2018
EURCAD,2018-11-21 12:00:00+00:00,2018-11-22 16:00:00+00:00,-1,1.5148114175999996,0.0065038960530209525,7,2.019212703150262,0.0015185038608273023,1.5153239119000002,0.008316765959227788,0.0015185038608273023,0.0014462998300056244,0.0015689673769415117,0.05647931647882697,0.27753861737148644,0.0001979774737559858,0.008338109360753188,0.023743688789673343,0.006701873526776939,1.049923279615816,0.9678364784023864,2018
USDCAD,2018-11-28 16:00:00+00:00,2018-11-29 04:00:00+00:00,-1,1.32711,0.0010172480050637093,3,2.3244611256770833,0.0012905167171289316,1.33577,0.005389808356700538,0.0012905167171289316,0.0016444347959660465,0.0019153807390770686,0.24624157514939948,0.19015322783220295,8.983582502975813e-05,0.007361668417204769,0.012203188182152444,0.0011070838300934675,0.7847782838788687,0.6737651114476438,2018
NZDCAD,2018-11-28 20:00:00+00:00,2018-12-07 12:00:00+00:00,-1,0.9115541220000001,-0.0006580783143008482,41,3.1175268916768895,0.0016663278755805748,0.9129336996,0.0037137400786854025,0.0016663278755805748,0.0020441998571013933,0.0022374042890938427,0.21447018558379444,0.28937452901281085,0.00032861093870392163,0.01064788661971449,0.030861611363845732,-0.0003294673755969266,0.8151491987399763,0.7447593998559124,2018
AUDCAD,2018-11-28 20:00:00+00:00,2018-12-05 00:00:00+00:00,-1,0.969108183,-0.0002587816349084061,26,3.670270443028123,0.0015061157552769633,0.9707584965,0.0029371799629854907,0.0015061157552769633,0.0017119688359754528,0.0018428251373050141,0.31286871143182937,0.33500753390256155,0.00030903669767674293,0.009592143520844617,0.03221768909161728,5.025506276833683e-05,0.879756525718999,0.8172863093671158,2018
NZDUSD,2018-12-04 04:00:00+00:00,2018-12-05 20:00:00+00:00,-1,0.69556,0.009201219161538826,10,2.3489210827952416,0.0022822841900768153,0.69586,0.005333597663950211,0.0022822841900768153,0.0025311581866469413,0.00263065393430326,0.11452700486720971,0.610944527736132,0.0002011898945190124,0.014171530434318675,0.014196765511775513,0.009402409056057838,0.901675842354281,0.8675729484278547,2018
EURGBP,2018-12-07 20:00:00+00:00,2018-12-12 12:00:00+00:00,-1,0.8934994469582704,-0.004668942065451365,17,2.2682655022302067,0.001474893725155083,0.8958339868870974,0.0026677623399555734,0.001474893725155083,0.0017809740025351865,0.0020165665694201708,0.11600036577753373,0.34012422360248445,0.0003348834766165321,0.005265832936618534,0.06359553761908335,-0.004334058588834833,0.8281388291213665,0.7313885628775267,2018
GBPJPY,2018-12-10 12:00:00+00:00,2018-12-12 12:00:00+00:00,1,141.64182114000002,0.012079752408074764,12,2.3000633937925463,0.0020605460796297315,142.5855977,0.7405906186747715,0.0020605460796297315,0.0019761728647024477,0.0022655365070779207,0.14131811247824774,0.3099255583126551,0.00021039993157738118,0.009349542197575195,0.02250376832696134,0.012290152339652145,1.0426952603359363,0.9095179323715313,2018
EURCHF,2018-12-10 16:00:00+00:00,2018-12-12 08:00:00+00:00,1,1.1237267190000002,0.0037962717517263695,10,2.842941701558239,0.0010864453459678931,1.1251398252,0.002143820289617469,0.0010864453459678931,0.0010547031456567817,0.001101941429478229,0.1702769226946198,0.510543289506326,0.00026663352703444956,0.004464197111055589,0.0597270954667596,0.004062905278760819,1.0300958619890577,0.98593747081669,2018
USDCAD,2018-12-18 16:00:00+00:00,2019-01-02 04:00:00+00:00,-1,1.3492600000000001,-0.006277515082341285,57,2.0935749916523347,0.0012023838061740457,1.34441,0.0034222800848158013,0.0012023838061740457,0.0019606268656099826,0.002105267647023337,0.2157330501111064,0.1376597836774828,8.925848513474312e-05,0.004056545218789128,0.022003572084273875,-0.006188256597206542,0.6132649854310575,0.571131090089239,2018
EURCAD,2018-12-19 20:00:00+00:00,2018-12-26 16:00:00+00:00,-1,1.5341239425,-0.005121308052331542,27,2.1916749092738206,0.001556935385903447,1.5345611820000002,0.006423784354343486,0.001556935385903447,0.001956760148113701,0.002111653096133263,0.10006988014266106,0.3008588957055215,0.00019549562671004666,0.00708147380651559,0.02760662992641068,-0.0049258124256214945,0.7956700198561988,0.7373064206210844,2018
USDJPY,2018-12-20 08:00:00+00:00,2018-12-26 16:00:00+00:00,1,111.7165,-0.0032492962096018698,24,2.4826192088365815,0.0015812061786308251,111.857,0.4712039590429958,0.0015812061786308251,0.0015434216458768235,0.0016057917480994629,0.14210962584257475,0.34330554193231977,6.257990112375622e-05,0.008351895907082161,0.007492897639048675,-0.0031867163084781137,1.0244810177795167,0.9846894408955981,2018
EURUSD,2018-12-20 12:00:00+00:00,2018-12-21 16:00:00+00:00,-1,1.14158,0.0040645421258256285,7,3.0401534179451213,0.0020085642549313876,1.14664,0.003541268653236892,0.0020085642549313876,0.0020622038056598057,0.0022548053087698273,0.09301347198262246,0.7352292228487375,5.2326798297634824e-05,0.00784497808674179,0.006670101269762426,0.004116868924123263,0.9739892097079823,0.8907927647319656,2018
GBPJPY,2018-12-20 16:00:00+00:00,2018-12-31 04:00:00+00:00,1,140.81343588999997,-0.002473193966178333,38,2.180328056006861,0.0019187448043561555,141.10909018,0.6196042371138168,0.0019187448043561555,0.0022925335305459564,0.002551569091032937,0.16746430214313845,0.22892156862745097,0.0002126014699813579,0.007378251691049731,0.028814613391307378,-0.002260592496196975,0.8369538673221565,0.7519862233396946,2018
EURAUD,2018-12-23 20:00:00+00:00,2018-12-26 20:00:00+00:00,-1,1.6132625925715747,0.004375506611656754,15,2.0609302395193723,0.0014700841722849539,1.6166896571339184,0.0147972389611892,0.0014700841722849539,0.0020830895824818095,0.0022569655324336893,0.07177726508698541,0.2309197651663405,0.00018556437141550262,0.014286884099241297,0.012988442415190937,0.004561070983072257,0.7057229725730201,0.6513542857252942,2018
AUDCHF,2018-12-24 16:00:00+00:00,2018-12-26 20:00:00+00:00,1,0.6954205859999998,0.011163028038402358,10,2.0576221852519625,0.0021872454446537747,0.6971641722,0.006347068998189628,0.0021872454446537747,0.002272520341688486,0.0024297093194991953,0.08012852769532054,0.6630833129733692,0.0004303147120330462,0.014180785354627998,0.030344913999605105,0.011593342750435404,0.9624756287235906,0.9002086904389878,2018
USDJPY,2019-01-02 08:00:00+00:00,2019-01-08 00:00:00+00:00,1,109.11050000000002,-0.0021629449044777596,23,2.1154316639203814,0.0012380767607771282,109.308,0.645296193340606,0.0012380767607771282,0.0017427344934562363,0.0018457561603240763,0.24397854751307935,0.13839069316529326,6.403922860174917e-05,0.009536647851298196,0.006715066929207384,-0.0020989056758760104,0.7104219061629647,0.6707694046432155,2019
GBPJPY,2019-01-02 12:00:00+00:00,2019-01-04 16:00:00+00:00,1,137.70830150999998,0.003927844030236145,13,3.5584287363712352,0.002519721958004156,138.17637800999998,0.5884902798237613,0.002519721958004156,0.0024618659514306887,0.0025837858508913412,0.1630958317491356,0.5427671432032953,0.00021711381085578075,0.01302578348636323,0.016668003969440955,0.004144957841091926,1.0235008760488542,0.9752054169407713,2019
NZDCAD,2019-01-08 16:00:00+00:00,2019-01-11 00:00:00+00:00,1,0.8931185361000001,0.006857259425767993,14,2.056741423794878,0.002078960220053555,0.8925352460999999,0.007042963830267372,0.002078960220053555,0.0020303451058091017,0.0023601206443839805,0.10473153668091201,0.5845375722543352,0.00033612117987594627,0.0122841911160087,0.027362093010578018,0.00719338060564394,1.0239442615471424,0.8808703169477967,2019
EURUSD,2019-01-09 16:00:00+00:00,2019-01-11 12:00:00+00:00,-1,1.15428,0.005648542814568474,11,2.0258607544811444,0.001689784513253178,1.15102,0.004006790684919997,0.001689784513253178,0.0021158301844448474,0.002460949839368959,0.2805899335209288,0.48545323395046885,5.212767805946031e-05,0.005311640681777943,0.00981385624187437,0.005700670492627934,0.7986390049996118,0.6866391529891871,2019
USDCHF,2019-01-09 16:00:00+00:00,2019-01-10 16:00:00+00:00,1,0.9751299999999999,0.009106478110611115,6,2.3147152219568476,0.0014440391920596245,0.97693,0.0031077689090058787,0.0014440391920596245,0.0020366207745101434,0.0023066462239142533,0.18037084905287765,0.3695599903823034,0.00010236147932809926,0.00577289626226771,0.01773139074005976,0.009208839589939214,0.7090368566072154,0.6260340996761821,2019
GBPCHF,2019-01-17 16:00:00+00:00,2019-01-29 20:00:00+00:00,-1,1.2902161788,-0.00843999771428084,51,2.2451145819259026,0.0021657556424449103,1.283561576,0.010589714339481688,0.0021657556424449103,0.002341220507642302,0.002527405608262201,0.09183529207619133,0.63441372735939,0.00023372466550058212,0.014397645783266511,0.016233533524781237,-0.008206273048780258,0.9250541054870173,0.8569086162367288,2019
GBPUSD,2019-01-23 12:00:00+00:00,2019-01-29 20:00:00+00:00,-1,1.306625,-0.0010408495168851076,27,2.9856166055251694,0.0020105544655541372,1.30341,0.004845297274013388,0.0020105544655541372,0.002257778147333065,0.002299850710922543,0.09499589379117802,0.5056872037914691,6.904964669597441e-05,0.009240032961994701,0.007472878828461262,-0.0009717998701891332,0.8905013399695832,0.8742108589942519,2019
GBPAUD,2019-01-23 12:00:00+00:00,2019-01-29 20:00:00+00:00,-1,1.8321269722635105,0.0023752373769767867,27,2.5739386224938428,0.0019135155481532606,1.8257599103515898,0.011349945385983126,0.0019135155481532606,0.002009208755312295,0.00220004656357129,0.14044628219245017,0.3177725118483412,0.00016431514258752046,0.012892763153427564,0.012744757708811007,0.002539552519564307,0.9523726905399829,0.8697613858895288,2019
EURGBP,2019-01-23 12:00:00+00:00,2019-01-29 16:00:00+00:00,1,0.8709819621633619,0.0015265957622944868,26,2.2983132832415816,0.002096800782397957,0.8719512662937985,0.005556264632509806,0.002096800782397957,0.002065238537152169,0.0022192667469536458,0.10193662794493506,0.6907582938388626,0.0003440559255967832,0.011459246497018193,0.0300243061955522,0.00187065168789127,1.0152826149028336,0.9448169244531799,2019
EURUSD,2019-01-24 20:00:00+00:00,2019-01-25 12:00:00+00:00,1,1.1312900000000001,0.00742515181783625,4,2.550143607078118,0.0013171258762285979,1.12988,0.003433532125679919,0.0013171258762285979,0.0016093295387944436,0.0019181063970200186,0.197990437637994,0.18353831598864712,5.310298438772259e-05,0.006230072164442265,0.008523654780566499,0.007478254802223972,0.818431430280751,0.6866803000474282,2019
EURCHF,2019-01-29 20:00:00+00:00,2019-02-06 04:00:00+00:00,-1,1.1372238168000002,-0.0023645160787839304,33,2.1788330015947803,0.0010788716612957644,1.1370373308,0.0021737612219629495,0.0010788716612957644,0.0010326993855237652,0.0011370341381845071,0.09843625753172877,0.4932893807393454,0.00026384358004228866,0.003209553440475656,0.08220569775064628,-0.0021006724987416418,1.0447102771815648,0.9488472026164401,2019
USDCHF,2019-02-06 20:00:00+00:00,2019-02-10 20:00:00+00:00,-1,1.0021900000000001,0.002803859547590885,13,2.206902085569387,0.0007884587042672649,1.00251,0.0031075234578115674,0.0007884587042672649,0.0010406751636390188,0.0012870279241862835,0.21023846023546658,0.0032679738562091504,9.97496284326341e-05,0.005290957966598195,0.01885284839954376,0.0029036091760235192,0.7576415117952783,0.6126197337682192,2019
EURUSD,2019-02-11 16:00:00+00:00,2019-02-18 00:00:00+00:00,1,1.12764,0.0035915717782272973,27,2.0826460278833316,0.0011057200288979037,1.1276,0.006028196741987776,0.0011057200288979037,0.0013177156779605606,0.0016254135174269687,0.16355696082935414,0.05718270571827057,5.321035828307911e-05,0.00846089183132866,0.0062889774912443476,0.0036447821365103764,0.8391188231206566,0.6802699848640731,2019
AUDCAD,2019-02-24 20:00:00+00:00,2019-02-25 12:00:00+00:00,1,0.9399403987999998,0.005101999558825885,4,2.2715861999363347,0.0021071939992073864,0.9355052154,0.0031050843028530917,0.0021071939992073864,0.0019614204259280395,0.0022459167768265993,0.15236336638848214,0.7797660013764625,0.000320682338336005,0.005880164439512404,0.054536287485626285,0.00542268189716189,1.074320411550917,0.9382333401439642,2019
USDJPY,2019-02-25 20:00:00+00:00,2019-02-26 12:00:00+00:00,-1,111.0365,0.0027108203158418952,4,2.4400399467452276,0.0009145304717206909,111.135,0.18361994466428597,0.0009145304717206909,0.0010253262723976797,0.0012650903662648075,0.100968819410272,0.02313860252004582,6.298645791154901e-05,0.0032053810920759703,0.019650224451394555,0.0027738067737534443,0.8919409326965769,0.7228973487647777,2019
EURJPY,2019-02-25 20:00:00+00:00,2019-02-27 04:00:00+00:00,-1,126.17862880000001,0.004544088768858528,8,2.336670694340684,0.001394252488850228,126.29825939999999,0.4272385215502802,0.001394252488850228,0.001346621228538044,0.0014552772599136174,0.10457892243342079,0.145475372279496,0.0002375329647654669,0.006213042648035421,0.03823134303457187,0.004781621733623995,1.03537094121403,0.9580665672828478,2019
GBPJPY,2019-02-26 12:00:00+00:00,2019-03-05 12:00:00+00:00,-1,146.60081192,-0.0008964393735535329,31,2.0046147505910907,0.001931713247183579,146.5031014,1.3448715609845032,0.001931713247183579,0.002139982517717071,0.002299041909209857,0.17769391238273682,0.23643854428931105,0.0002047738219417654,0.01381208704096246,0.014825697328323256,-0.0006916655516117675,0.9026771159066882,0.840225330145233,2019
EURGBP,2019-02-26 12:00:00+00:00,2019-03-01 16:00:00+00:00,1,0.8580340838028487,0.003464828550124095,19,2.247807396093614,0.0013360230558551458,0.8600847650041626,0.00520475088917131,0.0013360230558551458,0.0014870405899360883,0.0015722463096020116,0.13075325852157718,0.2341496910048066,0.00034880282991473296,0.010576750651866739,0.0329782597127948,0.0038136313800388277,0.8984442421390575,0.8497542959368358,2019
GBPUSD,2019-02-26 12:00:00+00:00,2019-03-01 16:00:00+00:00,-1,1.324015,0.0038292617530767733,19,2.06426345271537,0.0017118904817580067,1.3213,0.010634398419990101,0.0017118904817580067,0.0020352427985819706,0.0021820609769709377,0.23895207984423986,0.3245593957427329,6.81147354877772e-05,0.012589874207223638,0.005410279274172199,0.0038973764885645505,0.8411234683894937,0.7845291675278454,2019
GBPAUD,2019-02-27 12:00:00+00:00,2019-03-05 12:00:00+00:00,-1,1.86690590792624,0.006471741107097321,25,2.377646342426094,0.0024202051877639194,1.857906117039827,0.013316634722136789,0.0024202051877639194,0.00239538917970057,0.0024723616381063483,0.04930285929076366,0.6585142857142857,0.0001614720987506007,0.013458123771766703,0.01199811366643447,0.006633213205847922,1.0103599065544964,0.9789041985045613,2019
AUDCAD,2019-02-28 20:00:00+00:00,2019-03-01 12:00:00+00:00,1,0.9349601073000001,0.004699353550696449,4,2.6672597340103725,0.002139170028736237,0.9319355224000001,0.0037182083482692934,0.002139170028736237,0.0018117818917403007,0.00230186073329086,0.12911695494865866,0.7887291809263062,0.00032191068243371,0.008646867773762687,0.03722858853127003,0.005021264233130159,1.1806995303841263,0.929322090514993,2019
AUDNZD,2019-03-11 00:00:00+00:00,2019-03-14 12:00:00+00:00,1,1.0352322999867614,-0.00039236988035522014,21,2.221816487611516,0.000821309734427711,1.034532945223604,0.0025476716584854485,0.000821309734427711,0.001139921905873659,0.0011825497915591962,0.11674925837114059,0.022393123727663423,0.0002899859317048216,0.0042401965900203354,0.06838973749173051,-0.00010238394865039852,0.7204964920805191,0.6945244422603222,2019
EURCAD,2019-03-20 20:00:00+00:00,2019-03-22 12:00:00+00:00,-1,1.5185815044,0.0038315051139113736,10,3.5405474515473663,0.0013462828528990319,1.5195996117,0.002845959768621638,0.0013462828528990319,0.0016055033908401756,0.002067197431811081,0.15194775814592235,0.1742729306487696,0.00019742042422897524,0.005694444546487017,0.03466895192627114,0.004028925538140349,0.8385425160606537,0.6512599291106642,2019
AUDCHF,2019-03-22 00:00:00+00:00,2019-03-26 04:00:00+00:00,1,0.7054052466000001,0.00378916574959314,14,2.2565516533523073,0.0016750765995062942,0.7048598309999999,0.0022630768120966574,0.0016750765995062942,0.0016241317089238584,0.0019422721918786663,0.12292997759413624,0.27183381728836276,0.0004256165365167476,0.005639718907391749,0.07546768615700145,0.004214782286109888,1.0313674625663158,0.8624314380396259,2019
NZDCAD,2019-03-22 16:00:00+00:00,2019-03-27 00:00:00+00:00,-1,0.9230184469,0.012937861361392527,15,2.427058656382927,0.0015391762995798735,0.9232723222,0.0035963543588223173,0.0015391762995798735,0.0017046412025259708,0.0019710238042759285,0.17638896240786167,0.196875,0.00032493121778539983,0.007506328990860565,0.04328763343320341,0.013262792579177927,0.9029327094165575,0.7809019334220076,2019
AUDCAD,2019-03-25 16:00:00+00:00,2019-03-27 04:00:00+00:00,-1,0.9526066776,0.0025939074941458613,9,2.140205399764881,0.0011113671335161578,0.9544958892,0.0036851302874323756,0.0011113671335161578,0.00136241471673523,0.0020608073868593085,0.06703525850645745,0.06327985739750445,0.00031430203460744254,0.006332526587777882,0.04963295933317713,0.002908209528753304,0.8157333592074957,0.5392872427587193,2019
AUDCAD,2019-04-10 20:00:00+00:00,2019-04-18 12:00:00+00:00,-1,0.9542741946,-0.001985540330778985,35,2.0615985763821483,0.0010024272915727982,0.9548615856,0.0028701323146932472,0.0010024272915727982,0.0012602462662676891,0.0013505099366860859,0.10663044794190561,0.029585798816568046,0.0003141816620588952,0.004693868309548817,0.06693448587378348,-0.0016713586687200897,0.7954217508150684,0.7422583605956863,2019
EURAUD,2019-04-10 20:00:00+00:00,2019-04-11 12:00:00+00:00,1,1.5736418574957092,0.004034066142434007,4,2.3422817574261763,0.0013107522688714603,1.5725565692921515,0.0028715930423989233,0.0013107522688714603,0.0014647538865550204,0.001622685917744257,0.11465482599540167,0.12294543063773833,0.00019077215144955824,0.0033641292021340525,0.05670773623335898,0.004224838293883565,0.8948617791035468,0.8077670820571213,2019
GBPUSD,2019-04-21 20:00:00+00:00,2019-04-29 04:00:00+00:00,1,1.299225,-0.004156323962362188,33,2.021301767649655,0.0007884668965088224,1.29815,0.0037198799903801864,0.0007884668965088224,0.0018702996111136345,0.0027712083722053215,0.08858564846834212,0.00021706099413935315,6.932943034318069e-05,0.00435932673790391,0.015903701307903403,-0.004086994532019008,0.4215725073264303,0.284520970857692,2019
NZDCAD,2019-04-22 04:00:00+00:00,2019-04-25 16:00:00+00:00,1,0.8924911160000001,0.0006466417308292092,21,2.0081428364004332,0.001385920737712303,0.8918197392,0.00357496669851853,0.001385920737712303,0.00156064215708235,0.0017120881600247802,0.1011382127808804,0.1208767361111111,0.0003363908498696303,0.006045571969036351,0.0556425184569013,0.0009830325806988395,0.88804517513695,0.8094914561480547,2019
NZDUSD,2019-04-24 04:00:00+00:00,2019-04-26 04:00:00+00:00,1,0.66273,0.003289424049009448,12,2.3293414527405067,0.0015978775098235568,0.6614,0.004176631119732912,0.0015978775098235568,0.001633121818376522,0.0018535508626683918,0.3193617105004351,0.15454545454545454,0.00021167221046265497,0.011551987360346861,0.018323445469585354,0.003501096259472103,0.9784190571968469,0.8620629420027002,2019
AUDCAD,2019-05-06 00:00:00+00:00,2019-05-07 04:00:00+00:00,1,0.9400796004999997,0.003527259923772962,7,2.411325951392178,0.0009915303672269095,0.9394146076,0.002511368683484645,0.0009915303672269095,0.0014824669577609346,0.0016522360302590135,0.06964576886689623,0.030620985010706637,0.00031934781253448337,0.005109611985405337,0.062499425288386166,0.0038466077363074453,0.6688380891298122,0.6001142385640095,2019
EURAUD,2019-05-06 00:00:00+00:00,2019-05-07 04:00:00+00:00,-1,1.6046441964989748,0.006663527460605302,7,2.475922336341283,0.0015215345343500913,1.6038948002409157,0.005316381751775261,0.0015215345343500913,0.0015001198318526732,0.0016810735600015106,0.15006215284772584,0.2880085653104925,0.0001870446864438603,0.006549530212500255,0.0285584889870226,0.006850572147049162,1.0142753279056185,0.905096939570404,2019
NZDUSD,2019-05-08 04:00:00+00:00,2019-05-10 16:00:00+00:00,1,0.65948,0.0004549038636502071,15,2.1198297803874957,0.0018055632826765372,0.65777,0.002742295656841582,0.0018055632826765372,0.0018322041549159705,0.0021008740432978336,0.0824348177986203,0.29859034600598033,0.0002128403545312191,0.006753199707465046,0.031516964365194695,0.0006677442181814262,0.9854596595210455,0.8594343332655325,2019
EURAUD,2019-05-09 16:00:00+00:00,2019-05-20 00:00:00+00:00,-1,1.6046964388401732,-0.0050995805668769675,40,2.3600707263972254,0.001605800676415868,1.6096368614969967,0.0055669473717335875,0.001605800676415868,0.0014836119211176773,0.00193062383670796,0.10661985384924748,0.35485933503836314,0.00018637744150627465,0.006433075738539764,0.028971746809960647,-0.004913203125370693,1.0823589737713486,0.8317522273805702,2019
AUDCAD,2019-05-10 20:00:00+00:00,2019-05-23 12:00:00+00:00,1,0.9386552828000001,-0.010530911593565584,54,2.038618610173073,0.0010362353079241366,0.938816109,0.0016910391295345388,0.0010362353079241366,0.0014217626586881652,0.0016259702744681286,0.11352716655293917,0.04596722706958927,0.00031955139789788164,0.002771431220970576,0.11530194055689838,-0.010211360195667703,0.7288384609005362,0.6373027380608786,2019
AUDUSD,2019-05-14 08:00:00+00:00,2019-05-20 04:00:00+00:00,1,0.69468,-0.0023751943340820387,24,2.223914262743668,0.0011164089400955571,0.69448,0.0020600614316614637,0.0011164089400955571,0.0017679414842180917,0.0021471901114418217,0.14433189487245623,0.015502229772775536,0.00011519410206197444,0.005113709947254547,0.02252652247588269,-0.002260000232020064,0.6314739204105003,0.5199394940142944,2019
AUDCHF,2019-05-15 08:00:00+00:00,2019-05-20 00:00:00+00:00,1,0.6975392719999998,0.002835660412823451,17,2.036401159173149,0.0016125168057539632,0.6967029419999999,0.005705229475864898,0.0016125168057539632,0.0019966969362671116,0.0022203494057196644,0.11681248457115885,0.2305408271474019,0.0004305995883106233,0.012581432704883924,0.034225004290923955,0.003266260001134074,0.8075921670759983,0.7262446178966642,2019
GBPUSD,2019-05-15 20:00:00+00:00,2019-05-24 16:00:00+00:00,1,1.284645,-0.01029078072152233,42,2.3229925466647696,0.0014467925495814764,1.28411,0.007350346441926882,0.0014467925495814764,0.0017598481463252454,0.0016187081678000251,0.08462268016018926,0.15896566341670199,7.008745356706201e-05,0.010434952441018771,0.006716604983416611,-0.010220693267955269,0.82211215359833,0.8937945568952074,2019
GBPJPY,2019-05-17 12:00:00+00:00,2019-05-21 12:00:00+00:00,1,139.80653359999997,0.008190204924729378,13,2.120060473905926,0.0018655626531831416,139.5774013,1.2005283756414968,0.0018655626531831416,0.0020014699396645307,0.0022818294497642805,0.10575001388879332,0.22208121827411167,0.0002149345074531059,0.013934408801600715,0.0154247310031851,0.008405139432182483,0.9320962639567952,0.8175732210730559,2019
EURGBP,2019-05-17 16:00:00+00:00,2019-05-29 12:00:00+00:00,-1,0.8771916557264928,-0.005289746015760541,49,2.0555421085996475,0.001222975703716964,0.8775919259247615,0.005644077010897675,0.001222975703716964,0.001337856614124265,0.0012641042955681846,0.0628803243823112,0.18418270247409602,0.00034184453062723356,0.010004193515544336,0.03417012376820597,-0.004947901485133308,0.9141306256631248,0.967464241680522,2019
NZDCAD,2019-05-21 04:00:00+00:00,2019-05-23 12:00:00+00:00,1,0.8738920906,0.004881891764315028,14,2.0579602122604843,0.0013498767342403374,0.8752225443000001,0.003675570650460437,0.0013498767342403374,0.001305489513657157,0.0014716281934108253,0.08887853053991045,0.12072604474461798,0.0003427699639980583,0.006542784881472286,0.0523890010458248,0.005224661728313086,1.0340004420708333,0.9172675138220192,2019
EURCAD,2019-05-21 12:00:00+00:00,2019-05-23 12:00:00+00:00,1,1.4982945648000001,0.004292919397233757,12,2.283991685795926,0.0010910617084221384,1.4948168819999998,0.005079536917822587,0.0010910617084221384,0.0012241751166054285,0.0012629596792050931,0.06016465970600975,0.07340223581522885,0.00020069347865446442,0.006062181754974962,0.03310581681088071,0.0044936128758882215,0.8912627724762071,0.863892748427925,2019
AUDCHF,2019-05-24 04:00:00+00:00,2019-05-26 20:00:00+00:00,1,0.6914979573000001,0.003803577251723972,5,2.020735896510619,0.0014010600845574066,0.6911421120000001,0.0025122311197450496,0.0014010600845574066,0.0019089738617706093,0.0020946439033838918,0.14409931622787225,0.09901198234181206,0.0004340641306487196,0.005527719954832333,0.07852498574376235,0.004237641382372691,0.7339336135581747,0.6688774556352981,2019
EURJPY,2019-05-29 08:00:00+00:00,2019-06-04 12:00:00+00:00,1,121.92547211999997,-0.002127629899555706,26,2.5806975835667503,0.000966829485689704,121.80065807999999,0.35473273568720687,0.000966829485689704,0.001515187530970692,0.001673705812272973,0.1723910253178142,0.023027004396064477,0.00024630408794914453,0.006059832168325458,0.040645364608704486,-0.0018813258116065616,0.6380922928202247,0.5776579603178309,2019
